,Main Road,,2,2,,Freehold,1130 sqft,,
85 Lac ,4722,vijayawada,,Ready to Move,2 out of 6,Resale,Furnished,,,,3,,,,1800 sqft,,
48 Lac ,3310,vijayawada,1198 sqft,Ready to Move,1 out of 5,Resale,Furnished,East,,,3,2,,Freehold,,,
50 Lac ,,vijayawada,1290 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,West,,,2,1,,Freehold,,,
80 Lac ,5457,vijayawada,1216 sqft,Ready to Move,3 out of 5,Resale,Furnished,East,Main Road,,3,2,,Freehold,,,
55 Lac ,3793,vijayawada,1132 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,,PVR ICON,3,1,,Freehold,,,
46 Lac ,,vijayawada,1267 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,,Main Road,,2,1,,Freehold,,,
50 Lac ,4464,vijayawada,,Ready to Move,4 out of 5,Resale,Furnished,,,,2,,,,1120 sqft,,
26 Lac ,,vijayawada,850 sqft,Ready to Move,4 out of 4,Resale,Furnished,South - East,,,2,1,,Freehold,,,
60 Lac ,5000,vijayawada,1000 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,,,,2,2,,,,,
33 Lac ,,vijayawada,,Ready to Move,1 out of 5,Resale,Semi-Furnished,West,,HCPL Pushkara Enclave,2,2,104 Covered,Freehold,,,
80 Lac ,,vijayawada,1863 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,Main Road,Venkatram Grand,3,1,1 Covered,Freehold,,,
86 Lac ,5375,vijayawada,1400 sqft,Ready to Move,1 out of 5,Resale,Furnished,,,Sri Rams Koneru Enclave,3,2,,Freehold,,,
1.24 Cr ,6966,vijayawada,,Ready to Move,2 out of 5,Resale,Unfurnished,East,Main Road,,3,2,1 Covered,Freehold,1780 sqft,,
76 Lac ,4967,vijayawada,1450 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,West,Main Road,,3,1,1 Covered,Freehold,,,
30 Lac ,3000,vijayawada,850 sqft,Ready to Move,2 out of 2,Resale,Unfurnished,,,,2,1,,,,,
60 Lac ,4563,visakhapatnam,1315 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,East,,,2,2,,Freehold,,,
97.5 Lac ,6500,visakhapatnam,1500 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,South - East,"Garden/Park, Main Road",SNR Enclave,2,2,,Freehold,,,
1.05 Cr ,7343,visakhapatnam,,Ready to Move,3 out of 5,Resale,Semi-Furnished,West,,,2,2,1 Covered,Freehold,1430 sqft,,
55 Lac ,3754,visakhapatnam,1126 sqft,Ready to Move,Upper Basement out of 5,Resale,Furnished,,,,2,2,,,,,
45 Lac ,4828,visakhapatnam,932 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
2.81 Cr ,7000,visakhapatnam,3400 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,Main Road,,4,4,,Freehold,,,
39.8 Lac ,3399,visakhapatnam,1171 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",Novus Florence Village,2,1,,Freehold,,,
50 Lac ,,visakhapatnam,925 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,East,,,2,1,,Freehold,,,
2.65 Cr ,8548,visakhapatnam,2800 sqft,Ready to Move,2 out of 5,Resale,Furnished,,,,3,2,,,,,
40.2 Lac ,4364,visakhapatnam,,Ready to Move,,New Property,Furnished,,,Vaibhav Aavaas,2,,1 Covered,,920 sqft,,
35.1 Lac ,4386,visakhapatnam,,Ready to Move,,New Property,Furnished,,,Vaibhav Aavaas,2,,1 Covered,,800 sqft,,
64 Lac ,3926,visakhapatnam,1092 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,East,"Garden/Park, Main Road",,2,1,,,,,
1.10 Cr ,5547,visakhapatnam,,Ready to Move,2 out of 15,Resale,Furnished,North,,Shriram Panorama Hills,3,2,,Freehold,1983 sqft,,
43.1 Lac ,4200,visakhapatnam,,Ready to Move,2 out of 5,Resale,Unfurnished,,,,2,,,,1025 sqft,,
55 Lac ,5093,visakhapatnam,,Ready to Move,4 out of 5,Resale,Unfurnished,,,,2,,1 Covered,,1080 sqft,,
55 Lac ,5500,visakhapatnam,900 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,North,,Lakshmi krishna Enclave,2,1,,Freehold,,,
1.52 Cr ,8400,visakhapatnam,1418 sqft,Ready to Move,3 out of 5,New Property,Furnished,North,Main Road,,3,3,,Freehold,,,
1.50 Cr ,8108,visakhapatnam,1850 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,Main Road,,4,3,2 Covered,Freehold,,,
55 Lac ,3716,visakhapatnam,1400 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,,,3,2,,Freehold,,,
65 Lac ,5909,visakhapatnam,,Ready to Move,4 out of 4,Resale,Unfurnished,,,,2,2,,,1100 sqft,,
50 Lac ,4545,visakhapatnam,,Ready to Move,2 out of 11,Resale,Unfurnished,,,MVV Highway Homes,3,,,,1100 sqft,,
52 Lac ,5200,visakhapatnam,,Ready to Move,3 out of 3,Resale,Furnished,,,,2,,,,1000 sqft,,
40 Lac ,,visakhapatnam,960 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North,Main Road,,2,1,,Freehold,,,
67 Lac ,5154,visakhapatnam,,Ready to Move,4 out of 5,Resale,Unfurnished,East,,Owned,2,,1 Covered,Freehold,1300 sqft,,
Call for Price,,visakhapatnam,1000 sqft,Ready to Move,5 out of 5,Resale,Furnished,North,,,2,1,,Freehold,,,
56 Lac ,,visakhapatnam,1580 sqft,Ready to Move,3 out of 5,,Furnished,,,,3,,,,,,
2.05 Cr ,,visakhapatnam,2410 sqft,Ready to Move,4 out of 4,Resale,Furnished,,,,3,4,,,,,
80 Lac ,4211,visakhapatnam,1680 sqft,Ready to Move,5 out of 5,Resale,Furnished,South,"Main Road, Garden/Park, Pool",Navya Nulife,3,2,,Freehold,,,
3 Cr ,11111,visakhapatnam,2700 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,North,Main Road,,4,2,2 Covered,Freehold,,,
95 Lac ,5655,visakhapatnam,,Ready to Move,3 out of 5,Resale,Furnished,North - East,Garden/Park,Navya Nulife,3,2,,Freehold,1680 sqft,,
48 Lac ,4800,visakhapatnam,,Ready to Move,2 out of 5,Resale,Furnished,,,,2,,,,1000 sqft,,
1.20 Cr ,7273,visakhapatnam,1271 sqft,Ready to Move,16 out of 16,Resale,Unfurnished,,,Celest,3,1,,,,,
75 Lac ,3998,visakhapatnam,1876 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North - West,,,3,3,,Freehold,,,
1.50 Cr ,7692,visakhapatnam,390 sqft,Ready to Move,Ground out of 3,New Property,Unfurnished,North,Main Road,,3,2,,Freehold,,,
64.3 Lac ,5000,visakhapatnam,,Ready to Move,5 out of 7,Resale,Unfurnished,,,The Address,3,,,,1285 sqft,,
26.4 Lac ,2937,visakhapatnam,861 sqft,Ready to Move,Ground out of 4,New Property,Unfurnished,East,Main Road,,2,1,1 Open,Freehold,,,
85 Lac ,7658,visakhapatnam,1110 sqft,Ready to Move,1 out of 11,Resale,Semi-Furnished,,,,2,1,,,,,
55 Lac ,5500,visakhapatnam,900 sqft,Ready to Move,2 out of 2,Resale,Unfurnished,West,Main Road,,1,2,1 Open,Freehold,,,
44.1 Lac ,3600,visakhapatnam,,Ready to Move,5 out of 12,Resale,Furnished,,,,2,,,,1225 sqft,,
41.8 Lac ,3800,visakhapatnam,,Ready to Move,Ground out of 15,New Property,Unfurnished,,,,2,,,,1100 sqft,,
60 Lac ,5128,visakhapatnam,1050 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,North,,RO Towers,2,1,,Freehold,,,
72 Lac ,4000,visakhapatnam,1800 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,,,,3,2,,,,,
40 Lac ,3810,visakhapatnam,1050 sqft,Ready to Move,6 out of 10,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",,2,2,,Freehold,,,
82 Lac ,7593,visakhapatnam,,Ready to Move,1 out of 5,Resale,Unfurnished,North,,KSR Green Valley,2,1,,Freehold,1080 sqft,,
56.9 Lac ,,visakhapatnam,980 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,Main Road,Anjali Geetanjali Towers,2,2,,,,,
75 Lac ,7143,visakhapatnam,850 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,North,,,2,1,,Freehold,,,
45 Lac ,4018,visakhapatnam,,Ready to Move,5 out of 5,Resale,Semi-Furnished,West,,,2,1,1 Covered,Leasehold,1120 sqft,,
65 Lac ,,visakhapatnam,1350 sqft,Ready to Move,3 out of 5,Resale,Furnished,,,,2,2,,,,,
29 Lac ,2900,visakhapatnam,796 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,East,"Garden/Park, Main Road",,2,2,1 Covered,Freehold,,,
25 Lac ,7508,visakhapatnam,1125 sqft,Ready to Move,2 out of 2,New Property,Semi-Furnished,North,,,2,2,,Freehold,,,
1.30 Cr ,5702,visakhapatnam,,Ready to Move,5 out of 9,Resale,Semi-Furnished,,,Aditya Ocean Height,3,,,,2280 sqft,,
1.54 Cr ,8500,visakhapatnam,,Ready to Move,5 out of 5,New Property,Unfurnished,South,,,3,2,1 Covered,Freehold,1820 sqft,,
1.89 Cr ,9000,visakhapatnam,1700 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,North,Main Road,,3,2,1 Covered,Freehold,,,
83.6 Lac ,5394,visakhapatnam,1300 sqft,Ready to Move,3 out of 5,New Property,Semi-Furnished,East,Main Road,,3,1,,Freehold,,,
45 Lac ,3843,visakhapatnam,1000 sqft,Ready to Move,3 out of 5,Resale,Furnished,,,,2,2,,,,,
45 Lac ,4545,visakhapatnam,,Ready to Move,3 out of 3,Resale,Unfurnished,,,,2,1,,Freehold,990 sqft,,
96 Lac ,5333,visakhapatnam,1600 sqft,Ready to Move,2 out of 10,Resale,Unfurnished,North,,,3,2,,Freehold,,,
55 Lac ,5093,visakhapatnam,1050 sqft,Ready to Move,3 out of 5,Resale,Furnished,West,"Garden/Park, Main Road",MK Presidency,2,1,,Freehold,,,
68 Lac ,5152,visakhapatnam,1320 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,North,"Garden/Park, Pool, Main Road",Yaksha Square,2,2,,Freehold,,,
30 Lac ,3704,visakhapatnam,730 sqft,Ready to Move,2 out of 10,New Property,Unfurnished,North,Main Road,,2,1,1 Covered,Freehold,,,
77.4 Lac ,6000,visakhapatnam,,Ready to Move,3 out of 5,Resale,Unfurnished,,,,3,,,,1290 sqft,,
42 Lac ,4421,visakhapatnam,,Ready to Move,5 out of 5,Resale,Furnished,South,,,2,1,,,950 sqft,,
37 Lac ,3318,visakhapatnam,980 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,Main Road,SAI VIDYA NAGAR,2,1,,Freehold,,,
45 Lac ,4762,visakhapatnam,760 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,North,Main Road,,2,1,,Freehold,,,
60 Lac ,7792,visakhapatnam,600 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,South,Main Road,,2,2,,Freehold,,,
65 Lac ,11649,visakhapatnam,60 sqyrd,Ready to Move,Lower Basement out of 4,Resale,Unfurnished,South,,,2,1,,Freehold,,,
60 Lac ,5128,visakhapatnam,,Ready to Move,2 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,,,1170 sqft,,
45 Lac ,4500,visakhapatnam,900 sqft,Ready to Move,3 out of 5,New Property,Furnished,East,Main Road,,2,1,,Freehold,,,
1 Cr ,7246,visakhapatnam,1066 sqft,Ready to Move,1 out of 6,Resale,Furnished,,,,2,1,,,,,
75 Lac ,4286,visakhapatnam,1400 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,North,,,3,1,,Freehold,,,
52 Lac ,4952,visakhapatnam,,Ready to Move,5 out of 5,Resale,Furnished,South,,,2,1,,,1050 sqft,,
48 Lac ,4305,visakhapatnam,900 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,East,Main Road,,2,2,1 Covered,Freehold,,,
42 Lac ,4000,visakhapatnam,,Ready to Move,6 out of 10,Resale,Unfurnished,East,,MVV and MK Park,2,2,1 Covered,Freehold,1050 sqft,,
1.20 Cr ,7509,visakhapatnam,1350 sqft,Ready to Move,1 out of 8,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",Gayathri Towers,3,2,"1 Covered,",Freehold,,,
80 Lac ,5861,visakhapatnam,,Ready to Move,2 out of 5,Resale,Unfurnished,,Pool,Flora Delight,2,2,,,1365 sqft,,
58 Lac ,,visakhapatnam,1138 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,East,,,2,,,Freehold,,,
43 Lac ,,visakhapatnam,1200 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,West,,Inika Enclave,2,1,,Freehold,,,
1.30 Cr ,9028,visakhapatnam,1000 sqft,Ready to Move,15 out of 15,Resale,Furnished,,,MK Gold Coast,2,1,,,,,
64 Lac ,4571,visakhapatnam,1100 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,North,Main Road,,2,2,,Freehold,,,
50 Lac ,4717,visakhapatnam,850 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North,,,2,1,,Freehold,,,
36 Lac ,4364,visakhapatnam,800 sqft,Ready to Move,2 out of 3,New Property,Unfurnished,East,Main Road,,2,1,,Freehold,,,
1.09 Cr ,7000,visakhapatnam,,Ready to Move,Ground out of 8,Resale,Furnished,,,Lansum Square,3,,,,1560 sqft,,
1.05 Cr ,7000,visakhapatnam,1300 sqft,Ready to Move,2 out of 3,Resale,Furnished,South,Main Road,,3,1,1 Covered,Freehold,,,
1.10 Cr ,,visakhapatnam,1560 sqft,Ready to Move,3 out of 3,Resale,Furnished,,,,2,1,,,,,
45 Lac ,3913,visakhapatnam,1080 sqft,Ready to Move,5 out of 7,Resale,Furnished,North - East,Main Road,SESHASAI SADAN,3,1,,Freehold,,,
42 Lac ,3652,visakhapatnam,1080 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,Garden/Park,,2,1,,,,,
60 Lac ,5714,visakhapatnam,1000 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,North,"Garden/Park, Main Road",,2,2,1 Covered,Freehold,,,
61 Lac ,6778,visakhapatnam,1300 sqft,Ready to Move,1 out of 1,Resale,Unfurnished,,,MVV City,1,,,,,,
68 Lac ,4533,visakhapatnam,1300 sqft,Ready to Move,Ground out of 5,New Property,Unfurnished,East,Main Road,,3,2,101 Open,Freehold,,,
50 Lac ,4348,visakhapatnam,850 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,,2,1,,,,,
55 Lac ,3667,visakhapatnam,1150 sqft,Ready to Move,Ground out of 5,Resale,Semi-Furnished,,,,3,2,,,,,
1.70 Cr ,7900,visakhapatnam,1350 sqft,Ready to Move,13 out of 15,Resale,Unfurnished,,,Lakshmi Pride,3,,,,,,
99 Lac ,4605,visakhapatnam,1700 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,East,Main Road,Ascend Royale madhurawada,3,4,411 Covered,Freehold,,,
1.40 Cr ,8499,visakhapatnam,1250 sqft,Ready to Move,Ground out of 5,New Property,Semi-Furnished,East,,,3,3,,Freehold,,,
48 Lac ,3980,visakhapatnam,1000 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,West,Main Road,,2,1,,Freehold,,,
28.5 Lac ,2780,visakhapatnam,820 sqft,Ready to Move,5 out of 5,Resale,,East,Main Road,,2,,2 Covered,Freehold,,,
82 Lac ,5125,visakhapatnam,1200 sqft,Ready to Move,Ground out of 5,New Property,Unfurnished,East,Main Road,,3,2,5 Covered,Freehold,,,
1.57 Cr ,8300,visakhapatnam,1550 sqft,Ready to Move,3 out of 4,Resale,Furnished,North,Garden/Park,,3,3,,Freehold,,,
47 Lac ,4700,visakhapatnam,60 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,,,2,1,,Freehold,,,
50 Lac ,6250,visakhapatnam,700 sqft,Ready to Move,Upper Basement out of 5,Resale,Furnished,North,,,2,1,,Freehold,,,
Call for Price,,visakhapatnam,,Ready to Move,4 out of 5,Resale,Unfurnished,,,,2,,,,1000 sqft,,
Call for Price,,visakhapatnam,75 sqyrd,Ready to Move,3 out of 3,Resale,Furnished,,,,1,1,,,,,
55 Lac ,6111,visakhapatnam,,Ready to Move,4 out of 4,New Property,Unfurnished,,,,2,2,,,900 sqft,,
2.40 Cr ,8276,visakhapatnam,2890 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,South,Main Road,,3,2,1 Covered,Freehold,,,
2 Cr ,6452,visakhapatnam,,Ready to Move,4 out of 5,Resale,Unfurnished,East,Garden/Park,,4,1,,Freehold,3100 sqft,,
90 Lac ,4575,visakhapatnam,,Ready to Move,5 out of 10,Resale,Unfurnished,,,Shriram Panorama Hills,2,1,,,1967 sqft,,
32 Lac ,3200,visakhapatnam,950 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,North,,,2,2,,Freehold,,,
66 Lac ,4000,visakhapatnam,1650 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,West,Main Road,,2,3,1 Covered,Freehold,,,
1.90 Cr ,9157,visakhapatnam,1875 sqft,Ready to Move,7 out of 10,Resale,Semi-Furnished,West,"Garden/Park, Main Road",,3,2,3 Covered,Freehold,,,
73.8 Lac ,4758,visakhapatnam,1250 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,,,,3,3,,,,,
19 Lac ,4043,visakhapatnam,,Ready to Move,,Resale,,,,,,,,,470 sqft,,
37 Lac ,4111,visakhapatnam,,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,,2,,,,900 sqft,,
75 Lac ,4854,visakhapatnam,,Ready to Move,4 out of 5,Resale,Semi-Furnished,,,,3,,,,1545 sqft,,
1.18 Cr ,6556,visakhapatnam,1700 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,East,"Garden/Park, Main Road",,3,3,,Freehold,,,
2.60 Cr ,8667,visakhapatnam,2000 sqft,Ready to Move,5 out of 5,Resale,Furnished,East,Garden/Park,Pragathis Parklane Residency,4,5,2 Covered,Freehold,,,
40.3 Lac ,4200,visakhapatnam,860 sqft,Ready to Move,1 out of 5,New Property,Unfurnished,East,Main Road,,2,1,,Freehold,,,
39.5 Lac ,3292,visakhapatnam,1050 sqft,Ready to Move,2 out of 5,New Property,Semi-Furnished,,,,2,2,,,,,
70 Lac ,9211,visakhapatnam,,Ready to Move,3 out of 4,Resale,Unfurnished,,,,2,,,,760 sqft,,
Call for Price,,visakhapatnam,1200 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",,2,2,"1 Covered,",Freehold,,,
47 Lac ,,visakhapatnam,1400 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,West,,,3,2,1 Covered,Freehold,,,
58 Lac ,4915,visakhapatnam,,Ready to Move,,Resale,,,,Subhagruha Alankrita III,,,,,1180 sqft,,
36 Lac ,,visakhapatnam,900 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,North,,,2,1,,Freehold,,,
30 Lac ,3333,visakhapatnam,750 sqft,Ready to Move,Lower Basement out of 3,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
48.6 Lac ,3600,visakhapatnam,1350 sqft,Ready to Move,5 out of 5,New Property,Unfurnished,East,"Garden/Park, Pool, Main Road",,2,2,"1 Covered,",Freehold,,,
45 Lac ,3600,visakhapatnam,1250 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,Main Road,,2,1,,,,,
Call for Price,,visakhapatnam,,Ready to Move,,Resale,,West,,,2,,1 Covered,,1000 sqft,,
42 Lac ,3925,visakhapatnam,1070 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,East,,,2,1,,Freehold,,,
55 Lac ,4583,visakhapatnam,1000 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,South,Main Road,,2,4,,Freehold,,,
1 Cr ,7143,visakhapatnam,,Ready to Move,4 out of 6,Resale,Unfurnished,,,,2,,,,1400 sqft,,
42 Lac ,3574,visakhapatnam,1050 sqft,Ready to Move,5 out of 5,Resale,Furnished,East,"Pool, Garden/Park, Main Road",Sardar Nest,2,1,,Freehold,,,
37 Lac ,3410,visakhapatnam,890 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,East,Garden/Park,,2,2,,Freehold,,,
1.20 Cr ,7619,visakhapatnam,1500 sqft,Ready to Move,1 out of 5,New Property,Furnished,East,Main Road,,2,1,,Freehold,,,
52 Lac ,4333,visakhapatnam,1200 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,South - East,Main Road,,2,2,,Freehold,,,
95 Lac ,7132,visakhapatnam,,Ready to Move,3 out of 5,Resale,Furnished,,,,2,,,,1332 sqft,,
90 Lac ,5000,visakhapatnam,1600 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,,Vigneswara Classic,3,3,1 Covered,Freehold,,,
52 Lac ,5652,visakhapatnam,800 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,,,2,1,,Freehold,,,
52 Lac ,6420,visakhapatnam,850 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,North,Main Road,,2,1,,Freehold,,,
33.8 Lac ,3000,visakhapatnam,,Ready to Move,,New Property,Unfurnished,,,Seshadri Elite,2,,,,1125 sqft,,
48 Lac ,3000,visakhapatnam,,Ready to Move,,New Property,Unfurnished,,,Seshadri Elite,2,,,,1600 sqft,,
1.10 Cr ,7560,visakhapatnam,,Ready to Move,3 out of 6,Resale,Unfurnished,,,,3,,,,1455 sqft,,
38 Lac ,3619,visakhapatnam,1000 sqft,Ready to Move,Lower Basement out of 5,Resale,Unfurnished,,,,2,2,,,,,
1 Cr ,4810,visakhapatnam,416 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,North,Main Road,,2,2,1 Covered,Freehold,,,
76 Lac ,5067,visakhapatnam,1200 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,Main Road,,3,2,,Freehold,,,
2.08 Cr ,9043,visakhapatnam,2020 sqft,Ready to Move,4 out of 5,Resale,Furnished,East,Main Road,,3,2,"1 Covered,",Freehold,,,
51 Lac ,3643,visakhapatnam,1200 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,,,,2,1,,,,,
63 Lac ,4667,visakhapatnam,1235 sqft,Ready to Move,2 out of 5,Resale,Furnished,,"Garden/Park, Main Road",,2,2,1 Covered,Freehold,,,
62 Lac ,,visakhapatnam,960 sqft,Ready to Move,2 out of 3,Resale,Furnished,,,,2,,,,,,
1.10 Cr ,6901,visakhapatnam,319 sqft,Ready to Move,1 out of 4,New Property,Unfurnished,East,"Garden/Park, Pool",,3,2,1 Covered,Freehold,,,
80 Lac ,6400,visakhapatnam,1250 sqft,Ready to Move,1 out of 3,Resale,Furnished,West,,Vigneswara Classic,2,2,,Power Of Attorney,,,
70 Lac ,,visakhapatnam,1305 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,,Freehold,,,
76.5 Lac ,5000,visakhapatnam,1200 sqft,Ready to Move,3 out of 16,New Property,Unfurnished,East,Main Road,Shriram Panorama Hills,2,2,1 Covered,Freehold,,,
55 Lac ,5500,visakhapatnam,1000 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,North,,,2,1,,Freehold,,,
1.20 Cr ,6742,visakhapatnam,1780 sqft,Ready to Move,2 out of 5,Resale,Furnished,East,Main Road,,3,2,,Freehold,,,
1.17 Cr ,7400,visakhapatnam,1169 sqft,Ready to Move,1 out of 8,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",Gayathri Towers,2,2,,Freehold,,,
30 Lac ,3529,visakhapatnam,650 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,Main Road,,2,1,,Freehold,,,
Call for Price,,visakhapatnam,,Ready to Move,Ground out of 5,New Property,Unfurnished,East,,,2,5,,,820 sqft,,
50.7 Lac ,4612,visakhapatnam,1005 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,,,,2,1,,,,,
35 Lac ,3911,visakhapatnam,170 sqft,Ready to Move,6 out of 8,New Property,Unfurnished,East,Garden/Park,,2,1,3 Covered,Freehold,,,
92 Lac ,7480,visakhapatnam,974 sqft,Ready to Move,3 out of 11,Resale,Furnished,East,"Garden/Park, Main Road",Vaisakhi Skyline,2,2,,Freehold,,,
90 Lac ,,visakhapatnam,1300 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,,,,2,2,,,,,
51 Lac ,5667,visakhapatnam,860 sqft,Ready to Move,2 out of 5,Resale,Furnished,North,,,2,2,1 Covered,Freehold,,,
24.4 Lac ,2714,visakhapatnam,900 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,,,PSN Residency,2,2,,,,,
48.6 Lac ,3600,visakhapatnam,1350 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,Garden/Park,Sardar Nest,2,1,1 Covered,Freehold,,,
78 Lac ,4216,visakhapatnam,1850 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North,Main Road,Ascend Royale madhurawada,3,1,,Freehold,,,
68 Lac ,8000,visakhapatnam,,Ready to Move,5 out of 5,Resale,Semi-Furnished,,,,2,,,,850 sqft,,
55 Lac ,4681,visakhapatnam,,Ready to Move,2 out of 4,Resale,Unfurnished,,,,2,2,,,1175 sqft,,
30 Lac ,,visakhapatnam,850 sqft,Ready to Move,5 out of 5,Resale,Furnished,South,Garden/Park,,2,1,,Freehold,,,
64 Lac ,5116,visakhapatnam,1050 sqft,Ready to Move,1 out of 5,New Property,Unfurnished,East,Main Road,,2,1,1 Covered,Freehold,,,
40 Lac ,3810,visakhapatnam,720 sqft,Ready to Move,6 out of 8,Resale,Unfurnished,,,Pavan Mitra Apartments,2,1,,,,,
43 Lac ,3127,visakhapatnam,1375 sqft,Ready to Move,3 out of 5,Resale,Furnished,East,Main Road,,2,2,,Freehold,,,
30 Lac ,4000,visakhapatnam,,Ready to Move,1 out of 5,Resale,Unfurnished,East,Garden/Park,,2,,,Freehold,750 sqft,,
45 Lac ,4500,visakhapatnam,,Ready to Move,2 out of 5,Resale,Semi-Furnished,,,,2,,,,1000 sqft,,
49 Lac ,4851,visakhapatnam,850 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,East,,Vaisakhi Fortune,2,1,,Freehold,,,
65 Lac ,6500,visakhapatnam,,Ready to Move,Ground out of 4,New Property,Unfurnished,North,Main Road,,2,2,1 Covered,Freehold,1000 sqft,,
55 Lac ,3125,visakhapatnam,,Ready to Move,5 out of 8,New Property,Unfurnished,East,"Garden/Park, Main Road",Novus Florence Village,3,2,,Freehold,1760 sqft,,
85 Lac ,5484,visakhapatnam,600 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,East,,,3,1,,Freehold,,,
59 Lac ,5130,visakhapatnam,1150 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,1 Covered,Leasehold,,,
65 Lac ,3848,visakhapatnam,,Ready to Move,4 out of 5,Resale,Semi-Furnished,West,Main Road,MVV Srinivasa Nilayam,3,2,,Freehold,1689 sqft,,
70 Lac ,4868,visakhapatnam,,Ready to Move,5 out of 7,Resale,Unfurnished,West,Main Road,MVV Orchid,3,1,,Freehold,1438 sqft,,
1.08 Cr ,7930,visakhapatnam,1540 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,North,Main Road,KSR Green Valley,2,2,1 Covered,Freehold,,,
80 Lac ,4762,visakhapatnam,1500 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,North,"Garden/Park, Main Road",,3,2,,Freehold,,,
